year,age,sex,n,deaths
1987,68,Females,22130,541
1987,68,Males,16561,683
1987,69,Females,21110,603
1987,69,Males,15581,742
1987,70,Females,22135,683
1987,70,Males,16394,820
1987,71,Females,23290,708
1987,71,Males,16518,928
1987,72,Females,24544,858
1987,72,Males,16949,995
1987,73,Females,24049,895
1987,73,Males,16094,1099
1987,74,Females,22836,928
1987,74,Males,15189,1148
1987,75,Females,21672,990
1987,75,Males,13914,1005
1987,76,Females,20895,1044
1987,76,Males,12679,1139
1987,77,Females,20178,1168
1987,77,Males,11664,1074
1987,78,Females,19075,1171
1987,78,Males,10483,1084
1987,79,Females,17862,1131
1987,79,Males,9266,1007
1987,80,Females,15933,1160
1987,80,Males,7934,894
1987,81,Females,15140,1091
1987,81,Males,6911,911
1987,82,Females,13517,1152
1987,82,Males,5870,835
1987,83,Females,12158,1183
1987,83,Males,4979,738
1987,84,Females,10681,1172
1987,84,Males,4068,696
1987,85,Females,9172,1062
1987,85,Males,3283,563
1987,86,Females,8123,963
1987,86,Males,2540,479
1987,87,Females,6962,995
1987,87,Males,1961,418
1987,88,Females,5061,875
1987,88,Males,1342,307
1987,89,Females,4225,812
1987,89,Males,1022,280
1987,90,Females,13042,3083
1987,90,Males,2985,848
1988,0,Females,32099,219
1988,0,Males,34131,324
1988,1,Females,31686,10
1988,1,Males,33098,21
1988,2,Females,31955,10
1988,2,Males,33522,15
1988,3,Females,31457,8
1988,3,Males,32581,17
1988,4,Females,30253,5
1988,4,Males,31678,11
1988,5,Females,30918,6
1988,5,Males,32337,10
1988,6,Females,31633,6
1988,6,Males,32915,6
1988,7,Females,32200,2
1988,7,Males,34136,11
1988,8,Females,31778,7
1988,8,Males,33118,5
1988,9,Females,30470,1
1988,9,Males,32537,7
1988,10,Females,28816,5
1988,10,Males,29946,7
1988,11,Females,28240,2
1988,11,Males,30016,5
1988,12,Females,30825,3
1988,12,Males,32422,15
1988,13,Females,31579,3
1988,13,Males,32715,8
1988,14,Females,32210,8
1988,14,Males,33738,7
1988,15,Females,34661,6
1988,15,Males,36370,17
1988,16,Females,37606,16
1988,16,Males,38654,26
1988,17,Females,39793,10
1988,17,Males,40827,46
1988,18,Females,39985,13
1988,18,Males,40604,47
1988,19,Females,41170,9
1988,19,Males,42313,45
1988,20,Females,42415,11
1988,20,Males,43125,59
1988,21,Females,42217,10
1988,21,Males,44118,42
1988,22,Females,41700,11
1988,22,Males,42694,42
1988,23,Females,43192,12
1988,23,Males,44397,58
1988,24,Females,42500,19
1988,24,Males,43085,45
1988,25,Females,41384,12
1988,25,Males,42068,53
1988,26,Females,40409,21
1988,26,Males,41493,32
1988,27,Females,40401,15
1988,27,Males,40845,43
1988,28,Females,39259,10
1988,28,Males,39942,44
1988,29,Females,38686,22
1988,29,Males,38624,55
1988,30,Females,37744,18
1988,30,Males,37191,41
1988,31,Females,36542,20
1988,31,Males,36137,46
1988,32,Females,35621,26
1988,32,Males,35900,45
1988,33,Females,34438,31
1988,33,Males,34094,50
1988,34,Females,34182,22
1988,34,Males,33869,66
1988,35,Females,33532,31
1988,35,Males,33395,54
1988,36,Females,32629,28
1988,36,Males,31995,60
1988,37,Females,33483,38
1988,37,Males,33280,60
1988,38,Females,33709,34
1988,38,Males,33770,65
1988,39,Females,35166,51
1988,39,Males,34836,67
1988,40,Females,36659,47
1988,40,Males,36350,93
1988,41,Females,40064,58
1988,41,Males,39757,102
1988,42,Females,30885,54
1988,42,Males,30841,103
1988,43,Females,29867,63
1988,43,Males,29633,95
1988,44,Females,31049,66
1988,44,Males,30847,109
1988,45,Females,30889,82
1988,45,Males,30110,145
1988,46,Females,29290,82
1988,46,Males,28281,115
1988,47,Females,28025,84
1988,47,Males,26797,148
1988,48,Females,29243,77
1988,48,Males,27872,153
1988,49,Females,29394,117
1988,49,Males,28086,166
1988,50,Females,29309,105
1988,50,Males,28110,210
1988,51,Females,29248,133
1988,51,Males,27454,228
1988,52,Females,29030,118
1988,52,Males,27233,209
1988,53,Females,28744,148
1988,53,Males,26883,276
1988,54,Females,28220,169
1988,54,Males,26633,265
1988,55,Females,28268,191
1988,55,Males,26210,322
1988,56,Females,29416,205
1988,56,Males,26934,358
1988,57,Females,29485,264
1988,57,Males,26819,359
1988,58,Females,29459,262
1988,58,Males,26333,398
1988,59,Females,28985,305
1988,59,Males,25993,519
1988,60,Females,28388,341
1988,60,Males,25256,528
1988,61,Females,28569,349
1988,61,Males,25235,547
1988,62,Females,29083,452
1988,62,Males,25590,614
1988,63,Females,28174,414
1988,63,Males,24551,634
1988,64,Females,28123,467
1988,64,Males,24136,718
1988,65,Females,27663,539
1988,65,Males,22960,760
1988,66,Females,29004,578
1988,66,Males,23980,879
1988,67,Females,29370,682
1988,67,Males,23071,916
1988,68,Females,30854,704
1988,68,Males,23656,941
1988,69,Females,21563,586
1988,69,Males,15853,764
1988,70,Females,20572,562
1988,70,Males,14877,711
1988,71,Females,21502,673
1988,71,Males,15612,834
1988,72,Females,22598,764
1988,72,Males,15596,930
1988,73,Females,23654,859
1988,73,Males,15955,987
1988,74,Females,23120,932
1988,74,Males,15053,1041
1988,75,Females,21870,1024
1988,75,Males,14119,1093
1988,76,Females,20647,1088
1988,76,Males,12858,1064
1988,77,Females,19894,1010
1988,77,Males,11641,1006
1988,78,Females,19075,1086
1988,78,Males,10638,1044
1988,79,Females,17942,1198
1988,79,Males,9457,978
1988,80,Females,16670,1144
1988,80,Males,8268,936
1988,81,Females,14779,1208
1988,81,Males,7031,904
1988,82,Females,13962,1218
1988,82,Males,6035,864
1988,83,Females,12318,1214
1988,83,Males,5065,749
1988,84,Females,10950,1171
1988,84,Males,4258,676
1988,85,Females,9543,1095
1988,85,Males,3448,597
1988,86,Females,8101,1021
1988,86,Males,2734,508
1988,87,Females,7165,980
1988,87,Males,2069,421
1988,88,Females,5986,916
1988,88,Males,1526,353
1988,89,Females,4269,751
1988,89,Males,1040,280
1988,90,Females,13641,3315
1988,90,Males,3059,868
1989,0,Females,31303,223
1989,0,Males,32885,331
1989,1,Females,32068,21
1989,1,Males,34156,23
1989,2,Females,31801,18
1989,2,Males,33129,15
1989,3,Females,32001,11
1989,3,Males,33597,14
1989,4,Females,31504,6
1989,4,Males,32617,10
1989,5,Females,30251,4
1989,5,Males,31753,4
1989,6,Females,30992,3
1989,6,Males,32376,3
1989,7,Females,31756,3
1989,7,Males,32964,6
1989,8,Females,32308,6
1989,8,Males,34200,5
1989,9,Females,31862,7
1989,9,Males,33191,6
1989,10,Females,30554,8
1989,10,Males,32602,8
1989,11,Females,28936,5
1989,11,Males,30054,11
1989,12,Females,28289,6
1989,12,Males,30083,6
1989,13,Females,30853,5
1989,13,Males,32417,9
1989,14,Females,31605,3
1989,14,Males,32719,11
1989,15,Females,32257,8
1989,15,Males,33696,16
1989,16,Females,34646,7
1989,16,Males,36212,22
1989,17,Females,37500,12
1989,17,Males,38222,28
1989,18,Females,39572,13
1989,18,Males,40295,43
1989,19,Females,39780,14
1989,19,Males,40217,41
1989,20,Females,40957,23
1989,20,Males,42004,58
1989,21,Females,42133,24
1989,21,Males,42623,51
1989,22,Females,41667,23
1989,22,Males,43389,54
1989,23,Females,40922,17
1989,23,Males,41610,38
1989,24,Females,42434,17
1989,24,Males,43254,45
1989,25,Females,42089,22
1989,25,Males,42131,35
1989,26,Females,41182,25
1989,26,Males,41211,51
1989,27,Females,40424,19
1989,27,Males,41025,39
1989,28,Females,40466,22
1989,28,Males,40347,37
1989,29,Females,39216,15
1989,29,Males,39655,51
1989,30,Females,38693,27
1989,30,Males,38285,41
1989,31,Females,37801,24
1989,31,Males,36894,47
1989,32,Females,36753,20
1989,32,Males,35909,42
1989,33,Females,35663,15
1989,33,Males,35709,49
1989,34,Females,34463,35
1989,34,Males,33928,53
1989,35,Females,34266,32
1989,35,Males,33819,51
1989,36,Females,33589,38
1989,36,Males,33311,41
1989,37,Females,32720,38
1989,37,Males,31882,41
1989,38,Females,33521,45
1989,38,Males,33224,47
1989,39,Females,33756,41
1989,39,Males,33650,70
1989,40,Females,35222,49
1989,40,Males,34754,95
1989,41,Females,36689,37
1989,41,Males,36330,91
1989,42,Females,40110,56
1989,42,Males,39748,119
1989,43,Females,30924,59
1989,43,Males,30840,75
1989,44,Females,29862,75
1989,44,Males,29623,89
1989,45,Females,31061,93
1989,45,Males,30723,98
1989,46,Females,30859,81
1989,46,Males,30021,126
1989,47,Females,29284,91
1989,47,Males,28219,127
1989,48,Females,28011,89
1989,48,Males,26703,148
1989,49,Females,29206,105
1989,49,Males,27808,154
1989,50,Females,29354,117
1989,50,Males,27956,174
1989,51,Females,29253,126
1989,51,Males,27962,202
1989,52,Females,29215,130
1989,52,Males,27314,195
1989,53,Females,28953,148
1989,53,Males,27111,257
1989,54,Females,28702,176
1989,54,Males,26743,240
1989,55,Females,28175,199
1989,55,Males,26430,299
1989,56,Females,28139,198
1989,56,Males,25983,341
1989,57,Females,29309,235
1989,57,Males,26661,376
1989,58,Females,29316,305
1989,58,Males,26571,451
1989,59,Females,29317,300
1989,59,Males,26047,446
1989,60,Females,28809,354
1989,60,Males,25659,522
1989,61,Females,28207,381
1989,61,Males,24929,526
1989,62,Females,28344,370
1989,62,Males,24797,581
1989,63,Females,28749,477
1989,63,Males,25128,653
1989,64,Females,27888,460
1989,64,Males,24028,694
1989,65,Females,27737,535
1989,65,Males,23550,786
1989,66,Females,27285,526
1989,66,Males,22382,793
1989,67,Females,28506,637
1989,67,Males,23238,898
1989,68,Females,28848,747
1989,68,Males,22330,914
1989,69,Females,30140,814
1989,69,Males,22759,1031
1989,70,Females,21055,627
1989,70,Males,15179,795
1989,71,Females,20058,594
1989,71,Males,14201,794
1989,72,Females,20877,797
1989,72,Males,14836,910
1989,73,Females,21896,814
1989,73,Males,14737,1033
1989,74,Females,22791,961
1989,74,Males,14969,1074
1989,75,Females,22223,1103
1989,75,Males,14025,1107
1989,76,Females,20926,1059
1989,76,Males,13102,1159
1989,77,Females,19580,1147
1989,77,Males,11824,1077
1989,78,Females,18835,1166
1989,78,Males,10641,1115
1989,79,Females,17995,1154
1989,79,Males,9694,1006
1989,80,Females,16754,1290
1989,80,Males,8540,993
1989,81,Females,15442,1284
1989,81,Males,7368,972
1989,82,Females,13590,1283
1989,82,Males,6158,906
1989,83,Females,12722,1340
1989,83,Males,5204,846
1989,84,Females,11143,1274
1989,84,Males,4359,741
1989,85,Females,9864,1140
1989,85,Males,3594,655
1989,86,Females,8498,1175
1989,86,Males,2888,579
1989,87,Females,7148,1090
1989,87,Males,2250,504
1989,88,Females,6253,1000
1989,88,Males,1664,408
1989,89,Females,5115,866
1989,89,Males,1186,316
1989,90,Females,14233,3953
1989,90,Males,3154,981
1990,0,Females,31080,213
1990,0,Males,32541,297
1990,1,Females,31284,12
1990,1,Males,32794,30
1990,2,Females,32135,8
1990,2,Males,34184,15
1990,3,Females,31868,9
1990,3,Males,33208,10
1990,4,Females,32075,3
1990,4,Males,33647,7
1990,5,Females,31598,6
1990,5,Males,32657,8
1990,6,Females,30337,3
1990,6,Males,31822,9
1990,7,Females,31073,2
1990,7,Males,32460,6
1990,8,Females,31822,4
1990,8,Males,33045,4
1990,9,Females,32415,1
1990,9,Males,34281,4
1990,10,Females,32013,7
1990,10,Males,33296,9
1990,11,Females,30636,4
1990,11,Males,32674,10
1990,12,Females,29026,7
1990,12,Males,30169,9
1990,13,Females,28353,6
1990,13,Males,30150,12
1990,14,Females,30892,10
1990,14,Males,32373,10
1990,15,Females,31645,1
1990,15,Males,32735,15
1990,16,Females,32253,6
1990,16,Males,33515,28
1990,17,Females,34531,11
1990,17,Males,35965,29
1990,18,Females,37268,14
1990,18,Males,37910,38
1990,19,Females,39760,14
1990,19,Males,40285,28
1990,20,Females,40031,15
1990,20,Males,40299,48
1990,21,Females,40946,10
1990,21,Males,41800,49
1990,22,Females,41871,9
1990,22,Males,42132,49
1990,23,Females,41276,15
1990,23,Males,42574,53
1990,24,Females,40757,19
1990,24,Males,40901,41
1990,25,Females,42421,14
1990,25,Males,42443,47
1990,26,Females,42209,15
1990,26,Males,41565,63
1990,27,Females,41297,22
1990,27,Males,40834,47
1990,28,Females,40602,26
1990,28,Males,40731,51
1990,29,Females,40665,20
1990,29,Males,40188,63
1990,30,Females,39473,15
1990,30,Males,39530,46
1990,31,Females,38823,22
1990,31,Males,38251,48
1990,32,Females,37987,18
1990,32,Males,36828,46
1990,33,Females,36944,27
1990,33,Males,35747,45
1990,34,Females,35824,25
1990,34,Males,35653,46
1990,35,Females,34626,36
1990,35,Males,33946,52
1990,36,Females,34326,35
1990,36,Males,33815,55
1990,37,Females,33693,26
1990,37,Males,33297,60
1990,38,Females,32776,44
1990,38,Males,31866,65
1990,39,Females,33579,56
1990,39,Males,33202,71
1990,40,Females,33817,44
1990,40,Males,33596,70
1990,41,Females,35247,55
1990,41,Males,34779,94
1990,42,Females,36751,43
1990,42,Males,36338,84
1990,43,Females,40081,70
1990,43,Males,39688,93
1990,44,Females,30929,59
1990,44,Males,30835,101
1990,45,Females,29836,70
1990,45,Males,29527,113
1990,46,Females,31012,66
1990,46,Males,30681,135
1990,47,Females,30818,89
1990,47,Males,29883,141
1990,48,Females,29233,97
1990,48,Males,28083,121
1990,49,Females,27969,85
1990,49,Males,26571,161
1990,50,Females,29167,106
1990,50,Males,27713,178
1990,51,Females,29302,125
1990,51,Males,27840,203
1990,52,Females,29204,144
1990,52,Males,27839,215
1990,53,Females,29121,153
1990,53,Males,27160,226
1990,54,Females,28827,164
1990,54,Males,26960,241
1990,55,Females,28576,147
1990,55,Males,26561,290
1990,56,Females,28021,194
1990,56,Males,26213,302
1990,57,Females,27942,257
1990,57,Males,25697,329
1990,58,Females,29092,247
1990,58,Males,26397,350
1990,59,Females,29088,314
1990,59,Males,26236,415
1990,60,Females,29081,302
1990,60,Males,25651,451
1990,61,Females,28558,361
1990,61,Males,25310,497
1990,62,Females,27891,380
1990,62,Males,24452,584
1990,63,Females,28045,437
1990,63,Males,24288,643
1990,64,Females,28350,470
1990,64,Males,24595,651
1990,65,Females,27468,480
1990,65,Males,23383,769
1990,66,Females,27233,532
1990,66,Males,22863,768
1990,67,Females,26833,606
1990,67,Males,21640,816
1990,68,Females,27896,688
1990,68,Males,22406,959
1990,69,Females,28196,714
1990,69,Males,21454,909
1990,70,Females,29332,777
1990,70,Males,21710,1000
1990,71,Females,20499,594
1990,71,Males,14453,772
1990,72,Females,19453,677
1990,72,Males,13434,786
1990,73,Females,20106,773
1990,73,Males,13953,879
1990,74,Females,21092,844
1990,74,Males,13785,977
1990,75,Females,21833,891
1990,75,Males,13899,1021
1990,76,Females,21116,987
1990,76,Males,12907,1090
1990,77,Females,19863,1087
1990,77,Males,11984,1061
1990,78,Females,18457,1056
1990,78,Males,10711,1071
1990,79,Females,17698,1178
1990,79,Males,9574,970
1990,80,Females,16745,1201
1990,80,Males,8660,1026
1990,81,Females,15489,1185
1990,81,Males,7541,931
1990,82,Females,14065,1289
1990,82,Males,6409,882
1990,83,Females,12313,1204
1990,83,Males,5253,792
1990,84,Females,11426,1155
1990,84,Males,4425,655
1990,85,Females,9842,1155
1990,85,Males,3603,630
1990,86,Females,8705,1109
1990,86,Males,2979,543
1990,87,Females,7365,998
1990,87,Males,2263,459
1990,88,Females,6066,926
1990,88,Males,1821,344
1990,89,Females,5285,831
1990,89,Males,1278,303
1990,90,Females,14881,3684
1990,90,Males,3271,893
1991,0,Females,32083,174
1991,0,Males,33658,299
1991,1,Females,31006,25
1991,1,Males,32227,28
1991,2,Females,31236,9
1991,2,Males,32676,13
1991,3,Females,32103,11
1991,3,Males,34103,11
1991,4,Females,31868,9
1991,4,Males,33143,7
1991,5,Females,32089,4
1991,5,Males,33613,8
1991,6,Females,31575,4
1991,6,Males,32643,9
1991,7,Females,30314,5
1991,7,Males,31830,9
1991,8,Females,31036,5
1991,8,Males,32459,9
1991,9,Females,31800,4
1991,9,Males,33041,7
1991,10,Females,32468,6
1991,10,Males,34304,5
1991,11,Females,32027,5
1991,11,Males,33322,1
1991,12,Females,30661,5
1991,12,Males,32668,4
1991,13,Females,29051,3
1991,13,Males,30202,11
1991,14,Females,28345,12
1991,14,Males,30173,13
1991,15,Females,30898,8
1991,15,Males,32327,20
